% ---------------------------------- FINITE-SOURCE RUPTURE MODEL --------------------------------
%
% Event : FLORES REGION, INDONESIA  1992/12/12 [Hayes (NEIC,2014)]
% EventTAG: p0005j5aHAYES
%
% Loc  : LAT = -8.5100  LON = 121.8900  DEP = 28.0
% Size : LEN = 240 km  WID = 90 km  Mw = 7.73  Mo = 5.1449486e+20 Nm
% Mech : STRK = 88  DIP = 34  RAKE = 95  Htop = 0.31 km
% Rupt : HypX = 125 km  Hypz = 49.5 km  avTr = 3.09 s  avVr = 2.39 km/s
%
% ---------------------------------- inversion-related parameters --------------------------------
%
% Invs : Nx = 24  Nz = 10  Fmin = 0.002 Hz  Fmax = 1 Hz
% Invs : Dx = 10 km  Dz = 9.0 km
% Invs : Ntw = 5  Nsg = 1    (# of time-windows,# of fault segments)
% Invs : LEN = 2.4 s  SHF = 1.2 s    (time-window length and time-shift)
% SVF  : Asymetriccosine    (type of slip-velocity function used)
%
% Data : SGM TELE TRIL LEVEL GPS INSAR SURF OTHER
% Data : 0 25 0 0 0 0 25 0
% Data : 0 140.33 0 0 0 0 140.33 0
% Data : 0 33.32 0 0 0 0 33.32 0
%
%--------------------------------------------------------------------------------------------------
%
% VELOCITY-DENSITY STRUCTURE
% No. of layers = 7
%
% DEPTH P-VEL S-VEL DENS QP QS
% [km] [km/s] [km/s] [g/cm^3]
%   0.00 2.50 1.20 2.10  1000   500
%   1.00 4.00 2.10 2.40  1000   500
%   2.50 6.00 3.40 2.70  1000   500
%  13.50 6.60 3.70 2.90  1000   500
%  23.50 7.20 4.00 3.10  1000   500
%  33.50 8.08 4.47 3.38  1200   500
% 229.50 8.59 4.66 3.45   360   140
%
%--------------------------------------------------------------------------------------------------
% 3-Feb-2017 created by GPH (ghayes@usgs.gov)
%--------------------------------------------------------------------------------------------------
%
% SOURCE MODEL PARAMETERS
% Nsbfs = 240 subfaults
% X,Y,Z coordinates in km; SLIP in m
% if applicable: RAKE in deg, RISE in s, TRUP in s, slip in each TW in m
%
% Coordinates are given for center of each subfault or segment: |'|
% Origin of local coordinate system at epicenter: X (EW) = 0, Y (NS) = 0
% LAT LON X==EW Y==NS Z SLIP RAKE TRUP RISE SF_MOMENT
%--------------------------------------------------------------------------------------------------
 -8.6799  122.8065  100.6101  -15.2750  43.0982  0.0489   87.6343  42.2000  1.2000  2.97e+17
 -8.6768  122.8974  110.6033  -14.9553  43.0982  0.0082   68.1757  47.2000  6.0000  4.99e+16
 -8.8161  120.8082 -119.0126  -30.4678  48.1309  0.0005   91.3282  51.8000  2.4000  3.33e+15
 -8.8130  120.8991 -109.0249  -30.0960  48.1309  0.0052   90.3830  48.6000  2.4000  3.17e+16
 -8.8098  120.9901  -99.0260  -29.7155  48.1309  0.0039   92.8491  43.4000  1.2000  2.37e+16
 -8.8067  121.0810  -89.0379  -29.3485  48.1309  0.0017  122.8284  39.0000  1.2000  1.03e+16
 -8.8035  121.1720  -79.0386  -28.9727  48.1309  0.0042   65.1247  36.4000  4.8000  2.56e+16
 -8.8004  121.2629  -69.0502  -28.6105  48.1309  0.0207   96.6220  32.0000  1.2000  1.26e+17
 -8.7973  121.3538  -59.0615  -28.2506  48.1309  0.0251  116.7928  30.0000  6.0000  1.52e+17
 -8.7941  121.4448  -49.0618  -27.8820  48.1309  0.0575  116.8900  24.8000  4.8000  3.50e+17
 -8.7910  121.5357  -39.0728  -27.5268  48.1309  0.0003   96.7422  21.6000  1.2000  1.90e+15
 -8.7878  121.6267  -29.0727  -27.1629  48.1309  0.0030  103.1854  20.4000  6.0000  1.82e+16
 -8.7847  121.7176  -19.0834  -26.8125  48.1309  0.0081  101.5519  17.4000  6.0000  4.90e+16
 -8.7816  121.8085   -9.0939  -26.4645  48.1309  0.0023   69.3334  13.4000  2.4000  1.39e+16
 -8.7784  121.8995    0.9067  -26.1077  48.1309  0.0186   66.3632  12.8000  1.2000  1.13e+17
 -8.7753  121.9904   10.8965  -25.7644  48.1309  0.0038  121.4222  13.8000  4.8000  2.32e+16
 -8.7721  122.0814   20.8974  -25.4124  48.1309  0.0275   80.1815  17.4000  4.8000  1.67e+17
 -8.7690  122.1723   30.8876  -25.0738  48.1309  0.0046   99.0250  20.4000  3.6000  2.78e+16
 -8.7659  122.2632   40.8778  -24.7376  48.1309  0.0087  123.7132  22.8000  6.0000  5.27e+16
 -8.7627  122.3542   50.8793  -24.3927  48.1309  0.0219   91.4141  27.4000  3.6000  1.33e+17
 -8.7596  122.4451   60.8699  -24.0612  48.1309  0.0435  117.1106  29.2000  6.0000  2.64e+17
 -8.7564  122.5360   70.8607  -23.7210  48.1309  0.0424  121.6579  32.2000  1.2000  2.58e+17
 -8.7533  122.6270   80.8626  -23.3943  48.1309  0.0447   65.0241  36.6000  4.8000  2.72e+17
 -8.7502  122.7179   90.8537  -23.0699  48.1309  0.0404   79.9265  38.2000  1.2000  2.45e+17
 -8.7470  122.8089  100.8560  -22.7368  48.1309  0.0226  124.3720  41.6000  1.2000  1.37e+17
 -8.7439  122.8998  110.8474  -22.4172  48.1309  0.0071   93.9027  45.0000  1.2000  4.34e+16
